,author,frequency,sentence
5252,EAP,0.5711491821710267,"all night in kingsport they watched that lofty cliff when the storm and the mists gave them glimpses of it, and when toward the small hours the little dim windows went dark they whispered of dread and disaster."
5253,EAP,0.9191475796828628,"recognising the bubbling evil as no substance reachable by matter or material chemistry, and therefore ignoring the flame thrower which loomed on my left, i threw on the current of the crookes tube apparatus, and focussed toward that scene of immortal blasphemousness the strongest ether radiations which man's art can arouse from the spaces and fluids of nature."
5254,EAP,0.4013931308397124,"as it descended, its dusky rays crossed the brilliant ones of the sun, and deadened or distorted them."
5255,HPL,0.14276517350592915,for some minutes he continued to scrutinize the drawing minutely where he sat.
5256,EAP,0.5366655322888442,"a figure is seen habited as a turk, and seated, with its legs crossed, at a large box apparently of maple wood, which serves it as a table."
5257,MWS,0.01909755322529393,how then can you understand me?
5258,EAP,1.629777848616562,"i perceived that the design was to drop a bullet from the left eye of the skull, and that a bee line, or, in other words, a straight line, drawn from the nearest point of the trunk through 'the shot,' or the spot where the bullet fell, and thence extended to a distance of fifty feet, would indicate a definite point and beneath this point i thought it at least possible that a deposit of value lay concealed."""
5259,EAP,0.47231615540688987,"thus to have a retentive memory, and to proceed by ""the book,"" are points commonly regarded as the sum total of good playing."
5260,EAP,0.9389159081412431,"glancing up at the window i had left, i observed it was still dark, though far across the crumbling chimneys to the north i could see lights ominously blazing in the order of dagon hall, the baptist church, and the congregational church which i recalled so shiveringly."
5261,EAP,0.45949625009154005,"such were my reflections during the first two or three days of my residence at ingolstadt, which were chiefly spent in becoming acquainted with the localities and the principal residents in my new abode."
5262,EAP,0.35318925299066506,"from the closed loft above the slanting ceiling he thought he heard a faint scratching and padding, but he was too disorganised even to mind it."
5263,EAP,0.09446064642304827,would the firm fenner casket have caved in so readily?
5264,EAP,0.22527882001731722,i understood the full horrors of the murder at once.
5265,EAP,0.41455334950180706,"the danger of the soothing system was, at all times, appalling; and its advantages have been much overrated."
5266,EAP,0.12488638272758994,"""you mean, to punctuate it?"""
5267,EAP,0.47397464450178567,"but for the necessity of the rudimental, prior to the ultimate life, there would have been no bodies such as these."
5268,EAP,0.16245008378600753,"but she will be tried today, and you will then hear all."""
5269,EAP,0.12899168170794223,"what followed, i shall never positively know."
5270,EAP,0.7341937373728671,"we object, however, to the whole verbose description of the manner in which the partitions are shifted, to accommodate the movements of the person concealed."
5271,EAP,0.47428049573746767,"fortunately the village was small and the death rate low, so that it was possible to give all of birch's inanimate charges a temporary haven in the single antiquated receiving tomb."
5272,EAP,0.3582465677891264,"there are certain themes of which the interest is all absorbing, but which are too entirely horrible for the purposes of legitimate fiction."
5273,EAP,0.2826883892840066,"our cellar vigil began at p.m., daylight saving time, and as it continued we found no promise of pertinent developments."
5274,HPL,0.2013726425668646,that morning the mirror definitely told me i had acquired the innsmouth look.
5275,EAP,0.418555262148971,"but i wudn't take the third oath i'd a died ruther'n take that ""it got wuss araound civil war time, when children born senct 'forty six begun to grow up some of 'em, that is."
5276,EAP,0.24239787368774743,he persecuted the cook to make him up into pies a thing which the cook indignantly refused to do.
5277,EAP,0.06834267400135265,i took interest in nothing.
5278,EAP,0.3922951335191416,"his father injured my father his father, unassailable on his throne, dared despise him who only stooped beneath himself, when he deigned to associate with the royal ingrate."
5279,EAP,0.2964387715980512,"why, not general john a. b. c.? dreadful business that of the bugaboos, wasn't it?"
5280,EAP,0.27900525116417324,"he was particularly gay, playing with his child, and turning to sport every word that was uttered."
5281,EAP,0.37319020069871933,"""i have counted the hours of her life,"" said he; ""one month, and she falls."
5282,MWS,0.23326448469441796,"i do not hesitate to say that i am amazed, and can scarcely credit my senses."
5283,MWS,0.19783391589873953,nothing i had before undergone could compare in terror with what i now saw; with the bizarre marvels that sight implied.
5284,EAP,0.4165349208879162,"it was given out by monsieur le blanc and her mother, that she had merely been on a visit to some friend in the country; and the affair was speedily hushed up."
5285,MWS,0.16221268933375702,my excessive fatigue induced me to remain prostrate; and sleep soon overtook me as i lay.
5286,MWS,0.6071549623980512,"the sight of this house, these fields and woods which my first love inhabited seems to have encreased it: in my madness i dared say to myself diana died to give her birth; her mother's spirit was transferred into her frame, and she ought to be as diana to me."
5287,EAP,0.41264931786558906,"it is a doubtful point, also, whether the body would be so soon afloat, even were it thrown in after having been dead two days."
5288,EAP,0.734839901955294,"mazurewicz had told long, rambling stories about the ghost of old keziah and the furry, sharp fanged, nuzzling thing, and had said he was so badly haunted at times that only his silver crucifix given him for the purpose by father iwanicki of st. stanislaus' church could bring him relief."
5289,EAP,0.35193569370075684,"he locked away the necronomicon with a shudder of disgust, but the room still reeked with an unholy and unidentifiable stench."
5290,EAP,0.5112238787967556,"at first his countenance was illuminated with pleasure, but as he continued, thoughtfulness and sadness succeeded; at length, laying aside the instrument, he sat absorbed in reflection."
